,text,star,app_id,reviewDate,Grammar
22564,Love this it's so much fun and everyone is so inspiring 💗,5,video.like,20/03/21,Coorect
22565,I have been locked out of a lot of features including making videos or even commenting,3,video.like,20/03/21,Coorect
22566,Good,1,video.like,20/03/21,Coorect
22567,Hi Fans New Likee Good,5,video.like,20/03/21,Error
22568,Good,5,video.like,20/03/21,Coorect
22569,Don't you think children must just use the app they are already there,1,video.like,20/03/21,Coorect
22570,Good,5,video.like,20/03/21,Coorect
22571,Nice,5,video.like,20/03/21,Coorect
22572,💕💕💕💕,5,video.like,20/03/21,Coorect
22573,Cool,5,video.like,20/03/21,Coorect
22574,So good app i love this app,5,video.like,20/03/21,Error
22575,5stat,5,video.like,20/03/21,Coorect
22576,Mdma 🎂🔥🤔,1,video.like,20/03/21,Error
22577,likee is best to us,5,video.like,20/03/21,Error
22578,Nice,5,video.like,20/03/21,Coorect
22579,You are amazing,5,video.like,20/03/21,Coorect
22580,Nice apps,5,video.like,20/03/21,Coorect
22581,Likee please unlock my live call,1,video.like,20/03/21,Error
22582,Its amazing,5,video.like,20/03/21,Coorect
22583,nc,4,video.like,20/03/21,Error
22584,Please why are my viewers low n likes low...I try to buy the cone they ask to buy but its not working..wish to why n how to buy it please.Tnks,4,video.like,20/03/21,Error
22585,I love this app,5,video.like,20/03/21,Coorect
22586,Good,5,video.like,20/03/21,Coorect
22587,Viral my videos,5,video.like,20/03/21,Coorect
22588,GD 😑😕3star,3,video.like,20/03/21,Coorect
22589,Love you,5,video.like,20/03/21,Coorect
22590,Harsha Vino,5,video.like,20/03/21,Error
22591,It's a great app you can get money and diomands but best of all there is community of wonderful people and cool videos.,5,video.like,20/03/21,Error
22592,It's perfect,5,video.like,20/03/21,Coorect
22593,Nice place to grow up ☺️,5,video.like,20/03/21,Coorect
22594,Good app,5,video.like,20/03/21,Coorect
22595,অনেক সুন্দর লাইকি,5,video.like,20/03/21,Coorect
22596,"They banned my live when I was doing my hair and have not gave me a real reason why I am banned. Banned for a year. They banned another friend of mines account and took their beans which was worth a lot of money. They ban people with no explanation and take their money. Run! They allow kids to run the app, and people get banned without fair trial. They should treat their hosts better. Do not host on here. They take your money.",1,video.like,20/03/21,Error
22597,Love it,1,video.like,20/03/21,Coorect
22598,It's so relaxing to watch and sometimes when I watch it I kind of give it our heart because it's just like dark and sometimes it's so sorry is the best thing ever so that's why people are really fun for supper and the graduation stuff,5,video.like,20/03/21,Error
22599,This app is the best app i have ever had💖,5,video.like,20/03/21,Error
22600,Good,1,video.like,20/03/21,Coorect
22601,Bad,1,video.like,20/03/21,Coorect
22602,Khan g,4,video.like,20/03/21,Coorect
22603,Zohaib,5,video.like,20/03/21,Error
22604,Awesome,5,video.like,20/03/21,Coorect
22605,This is great,5,video.like,20/03/21,Coorect
22606,Good,5,video.like,20/03/21,Coorect
22607,Queen,5,video.like,20/03/21,Coorect
22608,Vlo app,5,video.like,20/03/21,Error
22609,Wow likee app,5,video.like,20/03/21,Error
22610,Malkrazs,5,video.like,20/03/21,Error
22611,Amazing,5,video.like,20/03/21,Coorect
22612,Ver very nice but the unwanted and bad peoples vedios that against Moral values Should be removed. Plz remove bd vedios,5,video.like,20/03/21,Error
22613,Greatest app,5,video.like,20/03/21,Coorect
22614,Best app liked l love 😘😘😘😘💕💕💕,5,video.like,20/03/21,Coorect
22615,BEST OF LUCK 🤞,5,video.like,20/03/21,Coorect
22616,hhh,4,video.like,20/03/21,Error
22617,I🖤LIKEE,5,video.like,20/03/21,Error
22618,Good,5,video.like,20/03/21,Coorect
22619,I want too grow my account,5,video.like,20/03/21,Error
22620,Very nice and smooth platfrom.. hope to get live when got level 20. Im on level 17.. thank you likee.,5,video.like,20/03/21,Error
22621,Plezz likee aap open my live I have been block for 1 year plez cheak my account and open my live as soon as possible plez open my live likee,5,video.like,20/03/21,Error
22622,nice,1,video.like,20/03/21,Coorect
22623,حلوة,5,video.like,20/03/21,Coorect
22624,Abduallah,2,video.like,20/03/21,Error
22625,I love thes videos,5,video.like,20/03/21,Error
22626,থদঝঝঝঝরররলধধধতণঝধধদশধধদদদদডডণৈদদদজজঝঝধধধধধজজজজজজঝজজজজঝজজজজজজজজজ,5,video.like,20/03/21,Coorect
22627,Good,5,video.like,20/03/21,Coorect
22628,Plzz help likee team,5,video.like,20/03/21,Error
22629,kazi parevz,1,video.like,20/03/21,Error
22630,RANA Haroon Do you understand,5,video.like,20/03/21,Error
22631,Best ever... And fun to use,5,video.like,20/03/21,Coorect
22632,MD Kamal,5,video.like,20/03/21,Coorect
22633,nc,5,video.like,20/03/21,Error
22634,"Essentially, eye-candy.",4,video.like,20/03/21,Coorect
22635,"Outstanding Application 💕👈 But , Likee Pak Adminstration 👎🙄🤔 Mr Umar , It's been 3 years since I joined the application.My sending in App 641K . When you will not reply to our massages in the application, you tell us what to do.",2,video.like,20/03/21,Error
22636,Bahot hi achi app hi,4,video.like,20/03/21,Error
22637,Cool,5,video.like,20/03/21,Coorect
22638,", a tt tr",3,video.like,20/03/21,Error
22639,Kimal,5,video.like,20/03/21,Error
22640,So good Likee - Let i love Likee,5,video.like,20/03/21,Error
22641,Nice likee,5,video.like,20/03/21,Error
22642,I didn't like it I would give it a 0 but u have to at least put 1 what happened was I was looking on the app and then someone sended a nude picture of there knee but it was gross ethier way how could likee alowe this 0 stars,1,video.like,20/03/21,Error
22643,Mstana,5,video.like,20/03/21,Error
22644,Minyfamily,5,video.like,20/03/21,Error
22645,Nc,5,video.like,20/03/21,Error
22646,3 year,5,video.like,20/03/21,Coorect
22647,Likee is a good app,5,video.like,20/03/21,Error
22648,Thank you,5,video.like,20/03/21,Coorect
22649,Good app,5,video.like,20/03/21,Coorect
22650,v nice app,5,video.like,20/03/21,Error
22651,Excellent,5,video.like,20/03/21,Coorect
22652,I want to grow my account,1,video.like,20/03/21,Coorect
22653,wow,1,video.like,20/03/21,Coorect
22654,1 star review cause of how bad this is this is just a rip off of tic tok. edit: NO IM NOT GIVING U 5 STAR U JUST AN OFF BRAND PLS,1,video.like,20/03/21,Error
22655,For you,5,video.like,20/03/21,Coorect
22656,I mean this app is great but the reason I give 3 stars is because of all of the notifications from this app I always get it and I always get annoyed I get too many like 22 notifications it's so annoying please fix it I would give it 5 stars if it's fixed Have a good day.,3,video.like,20/03/21,Error
22657,Wow,5,video.like,20/03/21,Coorect
22658,"Lets very young children on this app 6,7,8yo girls showing whatever too whoever is on there. Pathetic Likee.",1,video.like,20/03/21,Error
22659,Only need followers,5,video.like,20/03/21,Coorect
22660,This app is so good,5,video.like,20/03/21,Coorect
22661,"Everyone assumed that, thanks to this online trading app, online trading would become much easier, more comfortable, and most importantly, more profitable.",5,com.msf.emt.mobile,20/03/21,Coorect
22662,"When you look at the functionality and design of this app, you'll find that having aesthetic data at super speed is actually very simple and enjoyable.",5,com.msf.emt.mobile,20/03/21,Coorect
22663,Marketplace sharing program is appealing because it easily offers a wealth of knowledge. You can also keep an eye on your portfolio and add capital and stocks to your watch list.,5,com.msf.emt.mobile,20/03/21,Coorect
22664,I'd give anything to get and use Edelweiss quickly to get stock market updates because I'm so happy with the app's features and design.,5,com.msf.emt.mobile,20/03/21,Coorect
22665,"Progressive App! I have had no problems with this app and would strongly advise you to install it on your mobile phones. Trading becomes very simple and convenient with this magnificent Edelweiss app, which is pleased with the characteristics and design of the process.",5,com.msf.emt.mobile,20/03/21,Coorect
22666,The Edelweiss app has a straightforward KYC method that saves both time and resources.,5,com.msf.emt.mobile,20/03/21,Coorect
22667,They aid in a variety of ways by addressing all of the related problems economically.,5,com.msf.emt.mobile,20/03/21,Error
22668,"My father was able to develop his personal investment using the Edelweiss app, which is extremely simple to comprehend.",5,com.msf.emt.mobile,20/03/21,Coorect
22669,People who don't know anything about trading can invest in inventory with ease using this app.,5,com.msf.emt.mobile,20/03/21,Coorect
22670,I've invested in a variety of stocks and consider them to be stable.,5,com.msf.emt.mobile,20/03/21,Coorect
22671,"Since it is so user-friendly, there is no need to change passwords regularly.",5,com.msf.emt.mobile,20/03/21,Coorect
22672,"I was aware of trading when I first began using Edelweissapp, but I am now at ease because it assists with stock exchanges.",5,com.msf.emt.mobile,20/03/21,Error
22673,"After 5 weeks of use, I need to understand the validity and transparency of this technique. It's completely trustworthy.",5,com.msf.emt.mobile,20/03/21,Coorect
22674,The latest analytics are incredible. Better than the other providers that only provide standard programming. Thank you so much.,5,com.msf.emt.mobile,20/03/21,Coorect
22675,"It's a secure, quick, and fantastic trading app.",5,com.msf.emt.mobile,20/03/21,Coorect
22676,"All should read this and keep track of their electronic stock investments, in my opinion.",5,com.msf.emt.mobile,20/03/21,Coorect
22677,This magnificent stock exchange application is very well liked because of its great design and user-friendly service.,5,com.msf.emt.mobile,20/03/21,Coorect
22678,"This online trading software was discovered by a fantastic team, and it's nice to have one for free. After trying a few other applications, I decided to use this one.",5,com.msf.emt.mobile,20/03/21,Coorect
22679,"Very nice and basic program - no problems at all, and all necessary information is easily available.",5,com.msf.emt.mobile,20/03/21,Coorect
22680,"You can add as many mutual or stock funds as you need at any time while working, and it will be updated in real time with a quick swipe to the left.",5,com.msf.emt.mobile,20/03/21,Coorect
22681,"Having the ability to trade while on the run is extremely beneficial. For investors, this is fantastic tech.",5,com.msf.emt.mobile,20/03/21,Coorect
22682,Good,3,com.rovio.baba,20/03/21,Coorect
22683,"A very nice and straightforward program - no issues at all, and all important information is easily found.",5,com.msf.emt.mobile,20/03/21,Coorect
22684,"The app is simple to use, provides many choices, and meets our needs; it has been in use for over a year.",5,com.msf.emt.mobile,20/03/21,Coorect
22685,I'm overjoyed that this app has been able to reach you!,5,com.msf.emt.mobile,20/03/21,Coorect
22686,"I am very pleased with this program, which provides fair yields while posing minimal risk.",5,com.msf.emt.mobile,20/03/21,Coorect
22687,An incredible piece of software that shows crucial information without the use of unnecessary extras.,5,com.msf.emt.mobile,20/03/21,Coorect
22688,It was incredibly beneficial. It is completely free. It's easy to keep track of your own investment. This is a program that I enjoy using.,5,com.msf.emt.mobile,20/03/21,Error
22689,A fantastic piece of software for keeping track of my stock market investments.,5,com.msf.emt.mobile,20/03/21,Coorect
22690,"Buying low-risk capital market investments has never been easier, and the resources on this program are fantastic!",5,com.msf.emt.mobile,20/03/21,Coorect
22691,All customer-centric items are followed by an exemplary program.,5,com.msf.emt.mobile,20/03/21,Coorect
22692,"Wow, this app has been a big success and has made investing a breeze for me. To get a taste of this great form of stock market investing, I would certainly recommend this app to my family and friends.",5,com.msf.emt.mobile,20/03/21,Coorect
22693,The latest analytics are incredible. Better than the other providers that only provide standard programming. Thank you so much.,5,com.msf.emt.mobile,20/03/21,Coorect
22694,"This software is fantastic, and it has greatly aided me in putting money into stock market investments on the go. In the afternoon, expertise grows.",5,com.msf.emt.mobile,20/03/21,Coorect
22695,The best software makes it simple to transact and monitor the fund process.,5,com.msf.emt.mobile,20/03/21,Coorect
22696,That's the highest level of quality we'd like to see in a program. This is a great initiative. The user interface is attractive and stable.,5,com.msf.emt.mobile,20/03/21,Coorect
22697,The best user interface among stock exchange investment programs,5,com.msf.emt.mobile,20/03/21,Coorect
22698,"First and foremost, a great deal of details can be gleaned from a simple glance.",5,com.msf.emt.mobile,20/03/21,Coorect
22699,They software is running smoothly and continues to progress.,5,com.msf.emt.mobile,20/03/21,Error
22700,That's the highest level of quality we'd like to see in a program. This is an outstanding piece of software. The user interface is attractive and secure.,5,com.msf.emt.mobile,20/03/21,Coorect
22701,"My father urged me to begin trading, and I eventually did so with the Edelweiss app.",5,com.msf.emt.mobile,20/03/21,Coorect
22702,"I've been using this app, which is very light weight and easy to run, since last year. It does not necessitate expert guidance. Apps that are easy to use. The level of competence is extraordinary.",5,com.msf.emt.mobile,20/03/21,Error
22703,And I've never had a communication problem with this app even when my internet connection is poor.,5,com.msf.emt.mobile,20/03/21,Coorect
22704,"One of the best online stock exchange programs available. Only the best programming will be revealed. Thickness is exceptional. A feature-rich, user-friendly software. Best-in-class port, simple to use, fast processing, and frequent use. Quite useful. The group also introduces new functionality on a regular basis, enhancing the initiative's overall effectiveness.",5,com.msf.emt.mobile,20/03/21,Coorect
22705,"In practice, the layout team is quick to roll out updates to keep the software becoming more user-friendly on a daily basis. Hey, congrats!",5,com.msf.emt.mobile,20/03/21,Coorect
22706,It's an excellent and easy trading program. It's simple to deposit and withdraw money. The trading process has been simplified. I really like the show.,5,com.msf.emt.mobile,20/03/21,Coorect
22707,A wonderful port trading platform that is easy to use. I've been using it for quite some time and am quite pleased with the excellent service.,5,com.msf.emt.mobile,20/03/21,Coorect
22708,"The software is operational, and I would suggest this application to anyone looking for an inventory program proposal.",5,com.msf.emt.mobile,20/03/21,Coorect
22709,"Excellent applications, excellent operation, excellent problem-solving, and exceptional and simple assistance. Completely ecstatic.",5,com.msf.emt.mobile,20/03/21,Coorect
22710,"The optimal software for studying the basics and words of the stock market... There are a lot of excellent tips and words that are described in basic terms. Uh, go ahead and do it. You are not required to conduct any study. They offer it on your mobile platform. As you go about your business, the graph works flawlessly.",5,com.msf.emt.mobile,20/03/21,Coorect
22711,"Its user interface is also very good, making it ideal for first-time stock market investors. Edelweiss provided an outstanding service.",5,com.msf.emt.mobile,20/03/21,Coorect
22712,"This app is extraordinarily clever and easy to use. It was everything I adored. Yes, it has live monitoring capabilities in a way that has never been seen before. Make it easy for the dealer. All is in one location.",5,com.msf.emt.mobile,20/03/21,Coorect
22713,It's easy to use and manage for me. A brilliant concept and execution!!,5,com.msf.emt.mobile,20/03/21,Coorect
22714,All financial items are really user-friendly since they are all housed under one roof.,5,com.msf.emt.mobile,20/03/21,Coorect
22715,"The Edelweiss platform is ideal for first-time investors and is also simple to execute. For direct MF, this is a wonderful AMC.",5,com.msf.emt.mobile,20/03/21,Coorect
22716,"Do not invest if you are forty and have not completed inventory and addressed business investment, according to investment guides. I was forty years old and had a great time directing Edelweiss.",5,com.msf.emt.mobile,20/03/21,Coorect
22717,An amazingly pleasant and uncomplicated predictor of Edelweiss ability... This program appeals to me greatly.,5,com.msf.emt.mobile,20/03/21,Coorect
22718,"This software is very collaborative and user-friendly. Additionally, the fact that you can invest directly in NFO is an additional reason to use it!",5,com.msf.emt.mobile,20/03/21,Error
22719,"You will be able to evaluate the fund's efficiency, adjust numbers, and make withdrawals. All of this can be found inside the software itself. It simplifies the whole SIP process, so you don't have to be worried.",5,com.msf.emt.mobile,20/03/21,Coorect
22720,"It's not a hoax, to be sure. This software can be trusted. Just one problem today is that it does not indicate whether an investment is increasing or declining on a regular basis."" It shows us how much benefit or loss we have at night.",5,com.msf.emt.mobile,20/03/21,Error
22721,"Good luck in your search for a software that could provide real-time quotes and allow me to set up notifications for shares I monitor on a regular basis. Well done, team. I'm not sure how I'm going to get to Edelweiss.",5,com.msf.emt.mobile,20/03/21,Coorect
22722,This magnificent stock exchange program is worth using because of its great design and user-friendly features.,5,com.msf.emt.mobile,20/03/21,Coorect
22723,"This online trading app was discovered as a result of fantastic group work, and it's great to have a free one; after trying a few different programs, I decided to use this one.",5,com.msf.emt.mobile,20/03/21,Coorect
22724,I'd like to teach you how to use this app and invite you to download it so you can get more exciting updates.,5,com.msf.emt.mobile,20/03/21,Error
22725,"The app's functionality and interface astound me, as does the general market share information presented.",5,com.msf.emt.mobile,20/03/21,Coorect
22726,I highly recommend this surprisingly well-built and user-friendly market share app to all.,5,com.msf.emt.mobile,20/03/21,Coorect
22727,Excellent feature; I love this wonderful app because it is both quick to use and fascinating software for the share industry.,5,com.msf.emt.mobile,20/03/21,Coorect
22728,"In comparison to other people, Edelweiss, a rewarding port, is very helpful in finding all information about shares and other relevant information.",5,com.msf.emt.mobile,20/03/21,Coorect
22729,"Amazing applications with excellent features, praised Edelweiss's whole operation when it came to stock exchange investing, and was amazed by Edelweiss's operation.",5,com.msf.emt.mobile,20/03/21,Coorect
22730,"There are hundreds of online trading programs, all of which do fantastic work, but this is my all-time favorite program; keep it up, guys.",5,com.msf.emt.mobile,20/03/21,Coorect
22731,"As a result of the Edelweiss team's constant efforts to improve the program. There is no lag, it is simple to use, and it is quick and simple to use.",5,com.msf.emt.mobile,20/03/21,Coorect
22732,"A great trading forum. Fantastic graphs and methods for analyzing the trednd market that are easy to use. Additionally, excellent customer support is provided.",5,com.msf.emt.mobile,20/03/21,Error
22733,This is a great credit score and mutual fund analysis software with a lot of useful features.,5,com.msf.emt.mobile,20/03/21,Coorect
22734,"The app is excellent at providing strategic perspectives on securities; all live stock exchange updates can be accessed here, and I strongly advise you to everyone.",5,com.msf.emt.mobile,20/03/21,Coorect
22735,The app is cutting-edge because it provides a wealth of information about the stock market in a simple and precise manner.,5,com.msf.emt.mobile,20/03/21,Coorect
22736,"It is incredibly simple to use such a fantastic share marketplace program; it is up to date, and one has instant access to market news.",5,com.msf.emt.mobile,20/03/21,Error
22737,"I would go to any extent to acquire and use Edelweiss in order to receive stock market updates as soon as possible, and I am fully happy with the software's design and features. I have had no problems with this app and would strongly advise you to install it on your mobile devices. Trading becomes very simple and convenient with this magnificent Edelweiss app, which is pleased with the functionality and layout of the tool.",5,com.msf.emt.mobile,20/03/21,Coorect
22738,"Excellent work, I'm really enjoying this great online trading application; it's really user-friendly and easy to use.",5,com.msf.emt.mobile,20/03/21,Coorect
22739,"The Edelweiss platform is exceptional and the best for investing, and the advisor outperforms the competition.",5,com.msf.emt.mobile,20/03/21,Coorect
22740,This is a great forum. The combination of advisors and machines is working admirably. Strongly advised.,5,com.msf.emt.mobile,20/03/21,Coorect
22741,"I consider myself to be a passive investor, and this software is ideal for me. The program itself is very nice; it offers a detailed overview of your family's finances in a single window. I am now a paid member, and I have no reservations about signing up.",5,com.msf.emt.mobile,20/03/21,Coorect
22742,A fantastic app for keeping track of and growing your investments.,5,com.msf.emt.mobile,20/03/21,Coorect
22743,"The app and the overall product are great. It's easy to use and understand. Often, excellent assistance. It's a no-brainer if you're a serial investor.",5,com.msf.emt.mobile,20/03/21,Coorect
22744,This app really fills a gap in the market. Awestruck experience. Keep up the excellent work.,5,com.msf.emt.mobile,20/03/21,Coorect
22745,"After logging in with your new password, you'll find a nice mutual fund investment app.",5,com.msf.emt.mobile,20/03/21,Coorect
22746,Entry to the stock market is nice and convenient.,5,com.msf.emt.mobile,20/03/21,Coorect
22747,Enjoy using this app! Never use such software and depend solely on annual certification audits. It's real-time right now! We appreciate your prompt response in addressing the issues and implementing solutions.,5,com.msf.emt.mobile,20/03/21,Coorect
22748,"I like how the app organizes things in one location by financial information, making it easier for me to keep track of them. Highly recommended",5,com.msf.emt.mobile,20/03/21,Coorect
22749,"I've been following this app for stocks and mutual funds for over a year. It's an outstanding app for all financial investments. A must-have for all. It had forewarned me about Yes Bank six months in advance. It recently alerted me to low-investment-rated papers in ICICI Balanced, which I purchased a few months ago.",5,com.msf.emt.mobile,20/03/21,Coorect
22750,It's been in use for a day and has proven to be successful.,5,com.msf.emt.mobile,20/03/21,Coorect
22751,It's a brilliant app that covers all of my savings and liabilities in search of something like this instead of keeping a drive sheet. It's been in use for a day and has proven to be successful.,5,com.msf.emt.mobile,20/03/21,Coorect
22752,"Effective software for keeping track of all of your investments in one location. Both the user interface and the overall experience are excellent. There are a few bugs, but that's to be expected given that this is a new app that I'm hoping to improve over time. Good luck, team!",5,com.msf.emt.mobile,20/03/21,Coorect
22753,Oh my goodness! -Woah! All of my investments are in one place... This app is awesome!,5,com.msf.emt.mobile,20/03/21,Coorect
22754,"It's a good app for consolidating all of your investments on one platform and making it easy to monitor or keep an eye on your portfolio. The NPS Tier 1 investment is now included, making it a complete app for monitoring all of your investments.",5,com.msf.emt.mobile,20/03/21,Coorect
22755,"For all financial matters, this is the best software to use. Without a question, the best choice for all organized exposure on all personal finance matters.",5,com.msf.emt.mobile,20/03/21,Coorect
22756,This app is fantastic for managing finances.,5,com.msf.emt.mobile,20/03/21,Coorect
22757,To send you such timely and candid advice.,5,com.msf.emt.mobile,20/03/21,Coorect
22758,"The user interface was awesome, as was how easy it was to invest in various stocks ( India & US ). There's a lot that goes into making transactions go quickly and smoothly!",5,com.msf.emt.mobile,20/03/21,Error
22759,This is a great forum. The combination of advisors and machines is working admirably. Strongly advised.,5,com.msf.emt.mobile,20/03/21,Coorect
22760,"The Edelweiss platform is exceptional and the best for investing, and the advisor outperforms the competition.",5,com.msf.emt.mobile,20/03/21,Coorect
22761,"I consider myself to be a passive investor, and this software is ideal for me. The program itself is very nice; it offers a detailed overview of your family's finances in a single window. I am now a paid member, and I have no reservations about signing up. The analyst recognized my financial objectives and recommended a solid approach.",5,com.msf.emt.mobile,20/03/21,Coorect
22762,Super game,5,com.rovio.baba,20/03/21,Coorect
22763,It's fun it's great anvil really addicted to it and can you put some new birds and new bosses,5,com.rovio.baba,20/03/21,Error
22764,Fun,5,com.rovio.baba,20/03/21,Coorect
22765,Angry amazing,5,com.rovio.baba,20/03/21,Coorect
22766,Bored,5,com.rovio.baba,20/03/21,Coorect
22767,This game is great I heard about it and I made a good choice for downloading this game,5,com.rovio.baba,20/03/21,Coorect
22768,Super birds,5,com.rovio.baba,20/03/21,Coorect
22769,"This game is good, everything about it is awesome. Although, the arena is just a copied idea from Plant's Vs Zombie's 2; But it's still a good game, there is only one problem though...When you play a level of the game the sounds get distorted for a few seconds. And whej you beat the level it distorts and again. Please fix this mistake, and I will give you 5 stars. Please replay, and thank you for creating my childhood.",4,com.rovio.baba,20/03/21,Error
22770,Pagle game hai,1,com.rovio.baba,20/03/21,Error
22771,G G G,5,com.rovio.baba,20/03/21,Coorect
22772,Good game. I just can't access the store.,3,com.rovio.baba,20/03/21,Coorect
22773,Good game,5,com.rovio.baba,20/03/21,Coorect
22774,"Fun game and I love the new graphics and art style, but another great game ruined by the pay to play model. Pure greed, I'm not going to drop £100s on a mobile app, just let me buy the game the old fashioned way. Edit: dropped my stars on this. Came back to it after a long time off and it's literally impossible to make progress without paying. Arena is also definitely fixed to make you lose if you don't pay. Trash.",1,com.rovio.baba,20/03/21,Error
22775,It was good I recomend it but....... #bring 2012 back I want a developer response why did you take angrey birds 1 star wars angrey birds 1 and 2 as well as Rio angrey birds,4,com.rovio.baba,20/03/21,Error
22776,Nice,4,com.rovio.baba,20/03/21,Coorect
22777,Lallantap,5,com.rovio.baba,20/03/21,Error
22778,"Fun, but would like to know why all of a sudden all my levels disappeared, and the game started over from the very beginning. Very frustrating since I've been playing for more that a year.",3,com.rovio.baba,20/03/21,Coorect
22779,Nice,5,com.rovio.baba,20/03/21,Coorect
22780,Excellent,5,com.rovio.baba,20/03/21,Coorect
22781,Osm geme,5,com.rovio.baba,20/03/21,Error
22782,ماداركود,5,com.rovio.baba,20/03/21,Coorect
22783,😎,5,com.rovio.baba,20/03/21,Coorect
22784,Fun fun fun,5,com.rovio.baba,20/03/21,Coorect
22785,👌🙏,5,com.rovio.baba,20/03/21,Coorect
22786,Super,5,com.rovio.baba,20/03/21,Coorect
22787,😍,5,com.rovio.baba,20/03/21,Coorect
22788,It's that much good that I don't have words to say about it,5,com.rovio.baba,20/03/21,Coorect
22789,Liked this game because it's a bit hard and nice game for me try it out,5,com.rovio.baba,20/03/21,Coorect
22790,"Horrible update. Been playing the game enough to say I deserve the right to choose which birds I use in a match-up. This is horrible, fix it",2,com.rovio.baba,20/03/21,Coorect
22791,Extremely fun,4,com.rovio.baba,20/03/21,Coorect
22792,I love it,5,com.rovio.baba,20/03/21,Coorect
22793,I love this,5,com.rovio.baba,20/03/21,Coorect
22794,Mja Aawi gyi chho game khel ke,5,com.rovio.baba,20/03/21,Error
22795,It keeps me coming back for more.,5,com.rovio.baba,20/03/21,Coorect
22796,I think this is 5 stars i ryl like the graphics and its a very nice game if your on trips and thx for having this out if I see a channel that is this game I will support it.,5,com.rovio.baba,20/03/21,Error
22797,"Great gameplay and amazing graphics plus who doesn't know about angry birds, the game?? Brilliant over all game, 👍👍👍",5,com.rovio.baba,20/03/21,Coorect
22798,cool 👍👍👍👍,5,com.rovio.baba,20/03/21,Error
22799,its amazing game ever,5,com.rovio.baba,20/03/21,Error
22800,Can't get enough. I love this game forever!!,5,com.rovio.baba,20/03/21,Coorect
22801,Love this game,5,com.rovio.baba,20/03/21,Coorect
22802,Awesome,5,com.rovio.baba,20/03/21,Coorect
22803,Not good soo bad hooooooooooooooooo 😭😭😭😭😭😭😔😭😭😭😔😪😪😫😫😫😫😣😣😒😒😒😒😒😒😒😒😒,1,com.rovio.baba,20/03/21,Error
22804,I love red,5,com.rovio.baba,20/03/21,Coorect
22805,Very nice game 👍👍,5,com.rovio.baba,20/03/21,Coorect
22806,Nice game,5,com.rovio.baba,20/03/21,Coorect
22807,Jgg,5,com.rovio.baba,20/03/21,Error
22808,Waste of time the game is not opening and it should be offline,1,com.rovio.baba,20/03/21,Error
22809,Best game,5,com.rovio.baba,20/03/21,Coorect
22810,I am so happy,5,com.rovio.baba,20/03/21,Coorect
22811,bohut val lagise dei eman Boria game ?s.,5,com.rovio.baba,20/03/21,Error
22812,Great fun,5,com.rovio.baba,20/03/21,Coorect
22813,Mst hai,5,com.rovio.baba,20/03/21,Error
22814,I don't know,5,com.rovio.baba,20/03/21,Coorect
22815,Nice game,5,com.rovio.baba,20/03/21,Coorect
22816,"I'm so angry 💢😡,, it's not opening",1,com.rovio.baba,20/03/21,Error
22817,Tasty but we need more bois and also some cheese with my pasta,4,com.rovio.baba,20/03/21,Error
22818,Faltu game not start ing,1,com.rovio.baba,20/03/21,Error
22819,Bbb,5,com.rovio.baba,20/03/21,Error
22820,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,com.rovio.baba,20/03/21,Coorect
22821,Nice,5,com.rovio.baba,20/03/21,Coorect
22822,Excellent,5,com.rovio.baba,20/03/21,Coorect
22823,Good best,5,com.rovio.baba,20/03/21,Coorect
22824,Loving this game!!,5,com.rovio.baba,20/03/21,Coorect
22825,Different from the older versions... but still fun.,5,com.rovio.baba,20/03/21,Coorect
22826,Wow.,5,com.rovio.baba,20/03/21,Coorect
22827,It's pretty good but angry birds 1 is better,4,com.rovio.baba,20/03/21,Coorect
22828,"Arena is impossible to win, the game is chance based and not skill based.",1,com.rovio.baba,20/03/21,Coorect
22829,"The game is good but too much cards, and hats, and equipment eyc etc. Took me 5min to get to an actual map",3,com.rovio.baba,20/03/21,Error
22830,Xxxxxxxxx to you and your family and friends is nice video is not available for remote playback to you and your family and friends is nice video is not available on this device is not available on this device is not available on this device is not available on this,1,com.rovio.baba,20/03/21,Error
22831,Red and blue one and I can come in tomorrow morning I have a few more days before the meeting on Monday to get paid and the other one I can get a few of my good morning text when I'm good morning I have good experience I can get a copy I can get a ride and the meeting on the meeting is at a copy I have good knowledge in tomorrow to the meeting on the other one and only and not the one I sent is for a few minutes before and after pictures of you I am a few days,5,com.rovio.baba,20/03/21,Error
22832,Oonice,5,com.rovio.baba,20/03/21,Error
22833,This Game Is Very Fantastic 😊👍👌....l.... Like this game so much Thank you........,5,com.rovio.baba,20/03/21,Coorect
22834,Wow,1,com.rovio.baba,20/03/21,Coorect
22835,It's Amazing! 😍,5,com.rovio.baba,20/03/21,Coorect
22836,Its relaxing and endless levels thanks for creating this,5,com.rovio.baba,20/03/21,Coorect
22837,Not opening this game,2,com.rovio.baba,20/03/21,Coorect
22838,Supeer And play this game offline pls,5,com.rovio.baba,20/03/21,Error
22839,This is a great game for me I am having fun I hope the other downloders enjoy this game,5,com.rovio.baba,20/03/21,Error
22840,Really the game is amazing 😍 Gradually I love it Very nice game 👌👌,5,com.rovio.baba,20/03/21,Coorect
22841,Good,5,com.rovio.baba,20/03/21,Coorect
22842,It is a good game but recently I had an issue with the tower of fortune that made me very angry because I got a lot of things but when I lost I watched a video then the screen became black so I closed then reopened the game but I lost everything that I got.,4,com.rovio.baba,20/03/21,Error
